symbol,name,ann_date,period,period_end,holders,holders_prev,holders_chg_pct,avg_hold_value
000895,双汇发展,2017-10-31,20170930,2017-09-30,52222,57907,-9.817465936761,1573264.16589943
000893,亚钾国际,2017-10-31,20170930,2017-09-30,24041,22534,6.687671962368,287132.724954869
000890,法尔胜,2017-10-31,20170930,2017-09-30,37847,37154,1.865209667869,78743.0063148995
000887,中鼎股份,2017-10-31,20170930,2017-09-30,37820,29994,26.091885043675,680541.406154151
000885,城发环境,2017-10-31,20170930,2017-09-30,57040,55202,3.329589507627,165953.794106066
000880,潍柴重机,2017-10-31,20170930,2017-09-30,20188,21751,-7.185876511425,152355.833663563
000876,新希望,2017-10-31,20170930,2017-09-30,109110,93001,17.321319125601,284777.111321877
000863,三湘印象,2017-10-31,20170930,2017-09-30,29689,29689,0.0,334163.616993499
000850,华茂股份,2017-10-31,20170930,2017-09-30,47449,49391,-3.931890425381,104610.802068326
000839,国安股份,2017-10-31,20170930,2017-09-30,218437,218437,0.0,200982.686735306
000837,秦川机床,2017-10-31,20170930,2017-09-30,73859,73859,0.0,70126.6020078799
000821,ST京机,2017-10-31,20170930,2017-09-30,38640,42815,-9.751255401144,159738.759242236
000812,陕西金叶,2017-10-31,20170930,2017-09-30,43521,42545,2.294041603009,88609.5933370097
000801,四川九洲,2017-10-31,20170930,2017-09-30,56016,59689,-6.153562632981,157759.379845758
000799,酒鬼酒,2017-10-31,20170930,2017-09-30,65129,50369,29.30373841053,141488.213741958
000792,盐湖股份,2017-10-31,20170930,2017-09-30,127643,89847,42.067069573831,412970.81838346
000782,恒申新材,2017-10-31,20170930,2017-09-30,46288,50419,-8.193339812372,113071.717592681
000777,中核科技,2017-10-31,20170930,2017-09-30,87521,87521,0.0,75657.520264965
000767,晋控电力,2017-10-31,20170930,2017-09-30,151458,154256,-1.813867856032,70494.7213084155
000758,中色股份,2017-10-31,20170930,2017-09-30,141812,138087,2.697574717388,103182.253196627
000737,北方铜业,2017-10-31,20170930,2017-09-30,54790,51240,6.928181108509,68807.8335462676
000729,燕京啤酒,2017-10-31,20170930,2017-09-30,66677,66591,0.12914658137,272228.704891342
000725,京东方A,2017-10-31,20170930,2017-09-30,941875,976756,-3.571106806613,158188.777927007
000720,新能泰山,2017-10-31,20170930,2017-09-30,88667,93708,-5.379476672216,55021.0224773591
000712,锦龙股份,2017-10-31,20170930,2017-09-30,65007,68577,-5.205827026554,293580.691310167
000707,双环科技,2017-10-31,20170930,2017-09-30,45555,48556,-6.18049262707,70505.7335923609
000700,模塑科技,2017-10-31,20170930,2017-09-30,47586,48287,-1.451736492224,106407.090071029
000698,ST沈化,2017-10-31,20170930,2017-09-30,59504,60792,-2.118699828925,91448.9039862866
000697,炼石航空,2017-10-31,20170930,2017-09-30,38412,38412,0.0,380288.693088098
000681,视觉中国,2017-10-31,20170930,2017-09-30,29191,31359,-6.913485761663,437515.900732418
000679,大连友谊,2017-10-31,20170930,2017-09-30,29901,30563,-2.166017733861,108704.324270091
000676,智度股份,2017-10-31,20170930,2017-09-30,40598,42570,-4.632370213766,326359.720405931
000670,盈方微,2017-10-31,20170930,2017-09-30,94813,79524,19.225642573311,64597.7365973021
000659,珠海中富,2017-10-31,20170930,2017-09-30,63360,69008,-8.18455831208,77921.3648484849
000657,中钨高新,2017-10-31,20170930,2017-09-30,40277,38066,5.808332895497,225383.55260223
000656,金科股份,2017-10-31,20170930,2017-09-30,213602,210619,1.416301473276,123826.898456943
000652,泰达股份,2017-10-31,20170930,2017-09-30,109419,110431,-0.91640934158,68911.0884190131
000651,格力电器,2017-10-31,20170930,2017-09-30,363550,370059,-1.758908714556,627138.496152386
000632,ST三木,2017-10-31,20170930,2017-09-30,33237,33237,0.0,97622.2704485964
000630,铜陵有色,2017-10-31,20170930,2017-09-30,451407,459341,-1.727257092226,70424.5405812493
000626,远大控股,2017-10-31,20170930,2017-09-30,33878,35094,-3.464979768621,292443.52098412
000615,*ST美谷,2017-10-31,20170930,2017-09-30,83341,72463,15.011799125071,127418.797296649
000607,华媒控股,2017-10-31,20170930,2017-09-30,51294,50433,1.707215513652,164676.118122977
000601,韶能股份,2017-10-31,20170930,2017-09-30,70726,73900,-4.2949932341,114432.203161638
000599,青岛双星,2017-10-31,20170930,2017-09-30,72344,73999,-2.236516709685,62661.3148424196
000595,新能股份,2017-10-31,20170930,2017-09-30,60732,62191,-2.345998617163,64684.1096127248
000593,德龙汇能,2017-10-31,20170930,2017-09-30,23905,32134,-25.60838986743,179277.998642543
000592,平潭发展,2017-10-31,20170930,2017-09-30,95823,95821,0.002087225139,115919.352650199
000573,粤宏远A,2017-10-31,20170930,2017-09-30,56916,56935,-0.033371388425,65212.3023374798
000571,新大洲A,2017-10-31,20170930,2017-09-30,84243,85044,-0.941865387329,70058.8060729082
000566,海南海药,2017-10-31,20170930,2017-09-30,33436,34584,-3.319454082813,519831.625333174
000564,供销大集,2017-10-31,20170930,2017-09-30,52585,54029,-2.672638768069,731199.024025863
000561,烽火电子,2017-10-31,20170930,2017-09-30,57865,58381,-0.883849197513,118794.088564417
000558,天府文旅,2017-10-31,20170930,2017-09-30,93537,107157,-12.710322237465,89727.5720622855
000552,甘肃能化,2017-10-31,20170930,2017-09-30,49215,49976,-1.522730910837,187734.695560297
000545,金浦钛业,2017-10-31,20170930,2017-09-30,83600,84823,-1.441825919857,72241.8486545455
000543,皖能电力,2017-10-31,20170930,2017-09-30,73741,74971,-1.640634378626,134265.737626829
000538,云南白药,2017-10-31,20170930,2017-09-30,41428,48296,-14.220639390426,2279978.62369895
000537,绿发电力,2017-10-31,20170930,2017-09-30,30758,30758,0.0,221703.096017296
000532,华金资本,2017-10-31,20170930,2017-09-30,37424,37228,0.526485441066,126833.95259192
000528,柳工,2017-10-31,20170930,2017-09-30,77628,83405,-6.926443258797,129008.283227701
000525,红太阳,2017-10-31,20170930,2017-09-30,15501,17291,-10.352206350124,819773.592751436
000524,岭南控股,2017-10-31,20170930,2017-09-30,28652,31301,-8.462988402926,308297.825926986
000520,凤凰航运,2017-10-31,20170930,2017-09-30,121999,126128,-3.273658505645,43304.253601259
000517,荣安地产,2017-10-31,20170930,2017-09-30,42808,38690,10.643577151719,314613.90654901
000510,新金路,2017-10-31,20170930,2017-09-30,58694,66735,-12.049149621638,103063.001025999
000509,华塑控股,2017-10-31,20170930,2017-09-30,43732,44483,-1.688285412405,115520.82401994
000504,南华生物,2017-10-31,20170930,2017-09-30,15814,17593,-10.111976354232,386167.222688757
000426,兴业银锡,2017-10-31,20170930,2017-09-30,29619,27102,9.287137480629,693298.933840778
000425,徐工机械,2017-10-31,20170930,2017-09-30,248494,270592,-8.166538552507,103778.915267169
000423,东阿阿胶,2017-10-31,20170930,2017-09-30,79944,68187,17.242289585992,531192.064412714
000415,渤海租赁,2017-10-31,20170930,2017-09-30,103831,114479,-9.301269228417,394309.318862767
000410,沈阳机床,2017-10-31,20170930,2017-09-30,123251,136093,-9.436194367087,55274.9338147358
000409,云鼎科技,2017-10-31,20170930,2017-09-30,40341,35163,14.725705997782,93216.6610366625
000408,藏格矿业,2017-10-31,20170930,2017-09-30,27993,21224,31.893139841689,1362092.74244275
000333,美的集团,2017-10-31,20170930,2017-09-30,106209,145123,-26.814495290202,2724347.46475129
000156,华数传媒,2017-10-31,20170930,2017-09-30,40369,40369,0.0,512355.221726077
000155,川能动力,2017-10-31,20170930,2017-09-30,29521,29314,0.706147233404,441817.689102673
000099,中信海直,2017-10-31,20170930,2017-09-30,66234,66233,0.001509821388,103033.984497388
000070,特发信息,2017-10-31,20170930,2017-09-30,41749,41749,0.0,191331.841817529
000068,华控赛格,2017-10-31,20170930,2017-09-30,36015,36015,0.0,198175.778974316
000066,中国长城,2017-10-31,20170930,2017-09-30,156349,152263,2.683514708104,162127.279624366
000050,深天马A,2017-10-31,20170930,2017-09-30,79166,79166,0.0,398387.347187429
000049,德赛电池,2017-10-31,20170930,2017-09-30,30870,28353,8.877367474341,340277.761931973
000048,京基智农,2017-10-31,20170930,2017-09-30,10760,11265,-4.482911673324,926078.170120818
000036,华联控股,2017-10-31,20170930,2017-09-30,78485,80766,-2.824208206424,147040.0811406
000035,中国天楹,2017-10-31,20170930,2017-09-30,40425,40264,0.399860917942,224668.496290909
000031,大悦城,2017-10-31,20170930,2017-09-30,191471,193223,-0.906724354761,75780.9421165607
000027,深圳能源,2017-10-31,20170930,2017-09-30,130493,131382,-0.676652813932,195956.647487988
000021,深科技,2017-10-31,20170930,2017-09-30,104801,108488,-3.398532556596,132524.387999351
000014,沙河股份,2017-10-31,20170930,2017-09-30,21638,22658,-4.501721246359,156140.210844348
000008,神州高铁,2017-10-31,20170930,2017-09-30,64328,76705,-16.135845120918,395715.981677808
000007,全新好,2017-10-31,20170930,2017-09-30,14453,14681,-1.553027722907,399351.305129731
603985,恒润股份,2017-10-30,20170930,2017-09-30,12948,13570,-4.583640383198,265183.812171764
603959,ST百利,2017-10-30,20170930,2017-09-30,17819,26437,-32.598252449219,339161.569111622
603938,三孚股份,2017-10-30,20170930,2017-09-30,14365,38798,-62.974895613176,319254.296136443
603918,金桥信息,2017-10-30,20170930,2017-09-30,20177,18936,6.553654414871,195895.041383754
603859,能科科技,2017-10-30,20170930,2017-09-30,13708,12335,11.130928252939,259544.412022177
603855,华荣股份,2017-10-30,20170930,2017-09-30,31092,38743,-19.748083524766,143323.112054548
603826,坤彩科技,2017-10-30,20170930,2017-09-30,28778,32668,-11.907677237664,250441.309333519
603822,ST嘉澳,2017-10-30,20170930,2017-09-30,13030,15718,-17.101412393434,231984.151957022
603797,联泰环保,2017-10-30,20170930,2017-09-30,21234,25050,-15.233532934132,180948.168032401
603788,宁波高发,2017-10-30,20170930,2017-09-30,10146,9769,3.859146279046,660262.984352454
603776,永安行,2017-10-30,20170930,2017-09-30,16701,16700,0.005988023952,410705.945751751
603728,鸣志电器,2017-10-30,20170930,2017-09-30,24562,37208,-33.98731455601,333783.893819722
603683,晶华新材,2017-10-30,20170930,2017-09-30,9,0,,
603599,广信股份,2017-10-30,20170930,2017-09-30,21112,24660,-14.387672343877,297446.305418719
603589,口子窖,2017-10-30,20170930,2017-09-30,13515,18132,-25.463269358041,2170033.2963374
603556,海兴电力,2017-10-30,20170930,2017-09-30,33455,36785,-9.052602963164,477754.347033328
603527,众源新材,2017-10-30,20170930,2017-09-30,24796,33223,-25.364958011017,185727.052750444
603517,ST绝味,2017-10-30,20170930,2017-09-30,19175,24239,-20.891950988077,784078.226857888
603396,金辰股份,2017-10-30,20170930,2017-09-30,6,0,,
603389,亚振家居,2017-10-30,20170930,2017-09-30,17733,19941,-11.072664359862,195709.468223087
603385,惠达卫浴,2017-10-30,20170930,2017-09-30,30819,30819,0.0,229301.344319089
603383,顶点软件,2017-10-30,20170930,2017-09-30,8493,11472,-25.967573221757,503393.139055693
603333,福华尚纬,2017-10-30,20170930,2017-09-30,30142,30315,-0.57067458354,123178.146771946
603331,百达精工,2017-10-30,20170930,2017-09-30,13905,32510,-57.228545063058,205911.488673139
603326,我乐家居,2017-10-30,20170930,2017-09-30,16847,21369,-21.161495624503,198302.368374191
603321,梅轮电梯,2017-10-30,20170930,2017-09-30,59312,74432,-20.313843508169,103158.045589425
603319,美湖股份,2017-10-30,20170930,2017-09-30,9044,10159,-10.975489713555,349126.315789474
603318,水发燃气,2017-10-30,20170930,2017-09-30,18372,26209,-29.901942080965,294434.601567603
603316,诚邦股份,2017-10-30,20170930,2017-09-30,17001,33560,-49.34147794994,195854.737956591
603315,福鞍股份,2017-10-30,20170930,2017-09-30,20153,21748,-7.334007724848,172679.005607106
603299,苏盐井神,2017-10-30,20170930,2017-09-30,55515,55515,0.0,105509.084031343
603269,海鸥股份,2017-10-30,20170930,2017-09-30,12339,10998,12.193126022913,196891.417456844
603181,皇马科技,2017-10-30,20170930,2017-09-30,33675,50539,-33.368289835573,192843.355605048
603126,中材节能,2017-10-30,20170930,2017-09-30,70207,73272,-4.183044000437,118696.497500249
603118,共进股份,2017-10-30,20170930,2017-09-30,42024,40955,2.610181906971,255991.799725871
603060,国检集团,2017-10-30,20170930,2017-09-30,24380,26551,-8.176716507853,239040.196882691
603055,台华新材,2017-10-30,20170930,2017-09-30,65463,61534,6.385087918874,196661.870064006
603039,泛微网络,2017-10-30,20170930,2017-09-30,6322,6322,0.0,682307.655805125
603037,凯众股份,2017-10-30,20170930,2017-09-30,9178,8828,3.964657906661,384702.549575071
603033,三维股份,2017-10-30,20170930,2017-09-30,12580,14280,-11.904761904762,238314.610492846
603017,中衡设计,2017-10-30,20170930,2017-09-30,15224,15603,-2.429020060245,321968.757120336
601890,亚星锚链,2017-10-30,20170930,2017-09-30,158167,169736,-6.815878776453,51194.8510119051
601886,江河集团,2017-10-30,20170930,2017-09-30,29597,34468,-14.131948473947,405128.205561374
601858,中国科传,2017-10-30,20170930,2017-09-30,47316,49242,-3.911295235774,210505.959928988
601228,广州港,2017-10-30,20170930,2017-09-30,173276,184937,-6.305390484327,239826.853112953
601218,吉鑫科技,2017-10-30,20170930,2017-09-30,57485,59429,-3.271130256272,74358.277811603
601069,西部黄金,2017-10-30,20170930,2017-09-30,75059,69626,7.803119524316,176669.020370642
601018,宁波港,2017-10-30,20170930,2017-09-30,248384,255306,-2.711256296366,311310.779433579
600981,苏豪汇鸿,2017-10-30,20170930,2017-09-30,42050,35459,18.587664626752,381826.91212176
600977,中国电影,2017-10-30,20170930,2017-09-30,122504,129700,-5.548188126446,263200.303663554
600884,杉杉股份,2017-10-30,20170930,2017-09-30,70256,51136,37.390488110138,385463.041766113
600850,电科数字,2017-10-30,20170930,2017-09-30,19952,19630,1.640346408558,451855.677269447
600803,新奥股份,2017-10-30,20170930,2017-09-30,34804,37619,-7.482920864457,387187.723761924
600764,中国海防,2017-10-30,20170930,2017-09-30,12617,14024,-10.032800912721,973474.689228818
600745,*ST闻泰,2017-10-30,20170930,2017-09-30,20858,32351,-35.525949738803,826753.688379519
600694,大商股份,2017-10-30,20170930,2017-09-30,25789,28452,-9.359623225081,426415.385176626
600676,久事动娱,2017-10-30,20170930,2017-09-30,55414,59347,-6.627125212732,139943.638751218
600654,中安科,2017-10-30,20170930,2017-09-30,131349,116136,13.099297375491,67887.8095333805
600606,绿地控股,2017-10-30,20170930,2017-09-30,160918,158003,1.844901679082,568640.680192396
600590,泰豪科技,2017-10-30,20170930,2017-09-30,38608,43981,-12.216639003206,245480.467743473
600584,长电科技,2017-10-30,20170930,2017-09-30,73464,75217,-2.33059015914,320228.972719972
600580,卧龙电驱,2017-10-30,20170930,2017-09-30,51938,58432,-11.113773274918,203244.014196542
600537,*ST亿晶,2017-10-30,20170930,2017-09-30,74913,76521,-2.101383933822,80870.479492211
600536,中国软件,2017-10-30,20170930,2017-09-30,44800,45401,-1.32375938856,208422.8867
600531,豫光金铅,2017-10-30,20170930,2017-09-30,97048,101871,-4.734419020133,92456.2781079466
600525,ST长园,2017-10-30,20170930,2017-09-30,29235,30903,-5.397534219979,896681.919096973
600522,中天科技,2017-10-30,20170930,2017-09-30,131849,121531,8.490014893319,332305.715819536
600521,华海药业,2017-10-30,20170930,2017-09-30,18748,22972,-18.38760229845,1246673.41814807
600487,亨通光电,2017-10-30,20170930,2017-09-30,83208,82531,0.820297827483,562160.852235362
600468,百利电气,2017-10-30,20170930,2017-09-30,22218,22218,0.0,237295.790215141
600405,动力源,2017-10-30,20170930,2017-09-30,120031,108647,10.477969939345,42090.3935070107
600366,宁波韵升,2017-10-30,20170930,2017-09-30,55790,59821,-6.738436335066,209089.193574117
600303,曙光股份,2017-10-30,20170930,2017-09-30,81230,79477,2.20566956478,96312.8987243629
600301,华锡有色,2017-10-30,20170930,2017-09-30,10992,11487,-4.309219117263,195528.930094614
600281,华阳新材,2017-10-30,20170930,2017-09-30,29025,31066,-6.569883473894,126717.466968131
600217,中再资环,2017-10-30,20170930,2017-09-30,38987,34940,11.582713222667,259193.309247698
600215,派斯林,2017-10-30,20170930,2017-09-30,32048,34150,-6.155197657394,148152.324787818
600195,中牧股份,2017-10-30,20170930,2017-09-30,19679,19975,-1.481852315394,438121.245998272
600167,联美控股,2017-10-30,20170930,2017-09-30,8793,8956,-1.820008932559,2477099.66018424
600156,华升股份,2017-10-30,20170930,2017-09-30,23725,24269,-2.241542708805,116777.354553425
600151,航天机电,2017-10-30,20170930,2017-09-30,130932,132883,-1.468208875477,83580.3695797055
600109,国金证券,2017-10-30,20170930,2017-09-30,147826,143541,2.985209800684,239983.052415001
600082,ST海泰,2017-10-30,20170930,2017-09-30,42297,43683,-3.172859006936,91195.8645109582
600053,*ST九鼎,2017-10-30,20170930,2017-09-30,17086,17146,-0.349935845095,814252.854500761
600008,首创环保,2017-10-30,20170930,2017-09-30,300966,319543,-5.81361506902,102509.686787212
300710,万隆光电,2017-10-30,20170930,2017-09-30,22,22,0.0,
300709,精研科技,2017-10-30,20170930,2017-09-30,20,0,,
300707,威唐工业,2017-10-30,20170930,2017-09-30,39302,0,,
300705,九典制药,2017-10-30,20170930,2017-09-30,59111,18,328294.444444444,
300699,光威复材,2017-10-30,20170930,2017-09-30,71330,170847,-58.249193723039,369341.371092107
300686,智动力,2017-10-30,20170930,2017-09-30,20948,62812,-66.64968477361,167825.854496849
